0.320987654,0.351851852,0.320987654,0.308641975,0.37037037,0.325,0.296296296,0.333333333,0.37037037,0.271604938,0.296296296,0.37037037,0.382716049,0.358024691,0.333333333,,0.334012346
,,,,,,,,,,,,,,,,
0.24691358,0.296296296,0.345679012,0.283950617,0.345679012,0.3125,0.395061728,0.395061728,0.296296296,0.308641975,0.333333333,0.345679012,0.37037037,0.382716049,0.37037037,,0.335236626
,,,,,,,,,,,,,,,,
0.407407407,0.388888889,0.345679012,0.308641975,0.358024691,0.3125,0.333333333,0.382716049,0.358024691,0.382716049,0.358024691,0.358024691,0.37037037,0.320987654,0.234567901,,0.347993827
,,,,,,,,,,,,,,,,
0.407407407,0.314814815,0.345679012,0.37037037,0.296296296,0.3625,0.259259259,0.271604938,0.320987654,0.234567901,0.358024691,0.333333333,0.345679012,0.333333333,0.382716049,,0.329104938
,,,,,,,,,,,,,,,,
0.308641975,0.240740741,0.407407407,0.296296296,0.320987654,0.2875,0.395061728,0.308641975,0.271604938,0.345679012,0.37037037,0.358024691,0.382716049,0.345679012,0.345679012,,0.332335391
,,,,,,,,,,,,,,,,
0.283950617,0.222222222,0.283950617,0.283950617,0.308641975,0.3625,0.308641975,0.358024691,0.345679012,0.333333333,0.382716049,0.320987654,0.382716049,0.320987654,0.271604938,,0.317993827
,,,,,,,,,,,,,,,,
0.320987654,0.222222222,0.333333333,0.345679012,0.296296296,0.375,0.345679012,0.333333333,0.308641975,0.259259259,0.308641975,0.271604938,0.37037037,0.333333333,0.345679012,,0.318004115
,,,,,,,,,,,,,,,,
0.432098765,0.37037037,0.37037037,0.37037037,0.345679012,0.325,0.345679012,0.358024691,0.283950617,0.37037037,0.419753086,0.283950617,0.407407407,0.24691358,0.283950617,,0.347592593
