,,,,,,,,,,,,,,,,#DIV/0!
0.345679012,0.37037037,0.320987654,0.271604938,0.333333333,0.3375,0.320987654,0.320987654,0.382716049,0.358024691,0.333333333,0.333333333,0.209876543,0.320987654,0.345679012,,0.327026749
,,,,,,,,,,,,,,,,#DIV/0!
0.271604938,0.259259259,0.333333333,0.37037037,0.382716049,0.325,0.308641975,0.395061728,0.308641975,0.308641975,0.308641975,0.358024691,0.283950617,0.283950617,0.456790123,,0.330308642
,,,,,,,,,,,,,,,,#DIV/0!
0.358024691,0.351851852,0.358024691,0.296296296,0.333333333,0.35,0.37037037,0.345679012,0.345679012,0.345679012,0.308641975,0.469135802,0.308641975,0.271604938,0.419753086,,0.348847737
,,,,,,,,,,,,,,,,#DIV/0!
0.333333333,0.240740741,0.37037037,0.382716049,0.308641975,0.3625,0.382716049,0.345679012,0.320987654,0.419753086,0.358024691,0.395061728,0.283950617,0.271604938,0.296296296,,0.338158436
,,,,,,,,,,,,,,,,#DIV/0!
0.308641975,0.388888889,0.308641975,0.432098765,0.345679012,0.3875,0.37037037,0.283950617,0.234567901,0.308641975,0.283950617,0.24691358,0.283950617,0.382716049,0.333333333,,0.326656379
,,,,,,,,,,,,,,,,#DIV/0!
0.358024691,0.277777778,0.345679012,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,0.327160494
,,,,,,,,,,,,,,,,#DIV/0!
,,,,,,,,,,,,,,,,#DIV/0!
,,,,,,,,,,,,,,,,#DIV/0!
0.37037037,0.12962963,0.345679012,0.419753086,0.444444444,0.407407407,0.419753086,0.283950617,0.358024691,0.308641975,0.382716049,0.37037037,0.345679012,0.271604938,0.283950617,,0.342798354
,,,,,,,,,,,,,,,,#DIV/0!
0.407407407,0.388888889,0.358024691,0.345679012,0.320987654,0.259259259,0.320987654,0.407407407,0.296296296,0.395061728,0.382716049,0.358024691,0.419753086,0.37037037,0.395061728,,0.361728395
,,,,,,,,,,,,,,,,#DIV/0!
0.345679012,0.351851852,0.24691358,0.358024691,0.320987654,0.271604938,0.320987654,0.320987654,0.333333333,0.345679012,0.407407407,0.456790123,0.259259259,0.320987654,0.395061728,,0.337037037
,,,,,,,,,,,,,,,,#DIV/0!
0.395061728,0.351851852,0.308641975,0.407407407,0.320987654,0.308641975,0.259259259,0.296296296,0.333333333,0.395061728,0.345679012,0.345679012,0.333333333,0.345679012,0.296296296,,0.336213992
,,,,,,,,,,,,,,,,#DIV/0!
0.345679012,0.296296296,0.358024691,0.37037037,0.308641975,0.296296296,0.296296296,0.308641975,0.283950617,0.432098765,0.234567901,0.358024691,0.320987654,0.259259259,0.320987654,,0.319341564
,,,,,,,,,,,,,,,,#DIV/0!
0.407407407,0.185185185,0.395061728,0.395061728,0.185185185,0.320987654,0.345679012,0.419753086,0.320987654,0.358024691,0.320987654,0.407407407,0.358024691,0.271604938,0.24691358,,0.329218107
,,,,,,,,,,,,,,,,#DIV/0!
0.283950617,0.388888889,0.283950617,0.345679012,0.296296296,0.308641975,0.333333333,0.37037037,0.345679012,0.345679012,0.382716049,0.296296296,0.283950617,0.358024691,0.283950617,,0.327160494
,,,,,,,,,,,,,,,,#DIV/0!
0.358024691,0.388888889,0.271604938,0.271604938,0.333333333,0.407407407,0.197530864,0.358024691,0.296296296,0.37037037,0.320987654,0.296296296,0.358024691,0.283950617,0.271604938,,0.318930041
,,,,,,,,,,,,,,,,#DIV/0!
0.358024691,0.296296296,0.358024691,0.382716049,0.382716049,0.419753086,0.407407407,0.283950617,0.345679012,0.37037037,0.308641975,0.271604938,0.308641975,0.333333333,0.296296296,,0.341563786
,,,,,,,,,,,,,,,,#DIV/0!
0.320987654,0.222222222,0.308641975,0.320987654,0.259259259,0.320987654,0.333333333,0.308641975,0.345679012,0.333333333,0.320987654,0.333333333,0.296296296,0.271604938,0.382716049,,0.311934156
,,,,,,,,,,,,,,,,#DIV/0!
0.345679012,0.388888889,0.320987654,0.37037037,0.308641975,0.308641975,0.296296296,0.358024691,0.395061728,0.345679012,0.296296296,0.320987654,0.358024691,0.358024691,0.345679012,,0.341152263
,,,,,,,,,,,,,,,,#DIV/0!
0.234567901,0.407407407,0.320987654,0.382716049,0.283950617,0.333333333,0.395061728,0.259259259,0.419753086,0.296296296,0.308641975,0.37037037,0.259259259,0.358024691,0.419753086,,0.336625514
,,,,,,,,,,,,,,,,#DIV/0!
0.271604938,0.351851852,0.345679012,0.24691358,0.296296296,0.296296296,0.37037037,0.395061728,0.308641975,0.37037037,0.407407407,0.283950617,0.345679012,0.345679012,0.37037037,,0.333744856
,,,,,,,,,,,,,,,,#DIV/0!
0.345679012,0.296296296,0.358024691,0.271604938,0.283950617,0.407407407,0.308641975,0.308641975,0.382716049,0.530864198,0.358024691,0.271604938,0.395061728,0.407407407,0.271604938,,0.346502058
,,,,,,,,,,,,,,,,#DIV/0!
0.283950617,0.314814815,0.271604938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,0.290123457
